"patent_id","名称","申请号","摘要"
"10459507","果蝇诱捕器","CN200510200197.4","本发明公开了一种果蝇诱捕器，涉及捕杀昆虫装置技术领域，它由瓶盖(1)、瓶体(2)和引诱
剂放置装置(3)等三个零件组成，所述瓶盖(1)是由水平开口的半封闭通道(9)和吊瓶耳(6)以及垂直开
口的盖座(11)等三个部分组成的一个整体，并且盖座(11)上带有若干个进虫孔管道(4)。采用普通
注塑模具，就可以将整个瓶盖(1)一次注塑成型。由于充分考虑了害虫的生物学特性，利用和
果蝇诱捕器的具体生产制造工艺的要求，本发明与现有类似的具有防逃脱功能的诱捕装置相
比，产品零件数量减少50％～80％，生产所需的模具制造投入减少近40％～70％，生产效率
提高100％～300％，产品成本低，有利于在低收入的农村中推广应用。"
"10468890","一种用CO<sub>2</sub>防治曲虫的方法","CN200610021392.5","本发明公开了一种利用CO<sub>2</sub>气体窒息作用防治曲虫的新型物理治
理方法，它包括充气步骤、CO<sub>2</sub>气体预处理步骤、通气杀虫步骤和
回收CO<sub>2</sub>气体的处理步骤，本发明用CO<sub>2</sub>气体处理后曲药的感官
质量比不处理的好，表现为曲香浓、正，菌丝体完整，感
官质量提高30％-40％；并且对曲药的理化指标无负面影响，
甚至糖化力指标提高10％-20％，综合感官和理化指标，质
量综合提高20％-30％。使用CO<sub>2</sub>气体处理后可减少曲药虫蛀
损失8％-12％，并且通过安装CO<sub>2</sub>回收装置，可实现CO<sub>2</sub>循环使用，
有利于环保。"
"10477556","飞虫捕获和监控系统","CN200580006155.5","本发明提供一种用于捕获飞虫的捕获装置，包括：UV灯、粘鸟胶辊、
配置成绕在该粘鸟胶辊上的粘鸟胶和用于以可变速度卷绕该粘鸟胶的装置。"
"10479301","避免车辆与动物碰撞的系统","CN03803076.4","一种避免车辆与易于在移动的车辆前面横穿道路的动物碰撞的
系统和方法。该系统包括直接致动RF发射器或者多个RF发射器的
视觉系统，发射器发射具有高于25000Hz频率的定向声波。虽然频
率度从路面的中央朝着道路边缘下降，但是声波在向前方向上引
导，以便引导动物朝着道路边缘离开。"
"10492998","树干昆虫器","CN200710011499.6","本发明涉及一种树干昆虫器。它设置有将树干(12)环覆住的尼龙网罩(4)，
尼龙网罩(4)的左右端部活动连接在一起、上下端部紧密环绕在树干上，尼龙
网罩(4)的上方设置有环绕树干的固定环III(6)，固定环III(6)上连接有固
定弯杆(7)，尼龙网罩(4)的上部开有通孔，连接管(11)穿过通孔与弯管(8)
的一端相连通，弯管(8)的另一端与收集瓶(9)相连通，弯管(8)通过固定
弯杆(7)固定住。本发明使用简便，将树干昆虫器固定在林地树干、园林树干、
庭院树干、果树树干上均可，省时省力省工。不但可获得目标昆虫成虫标本和
不同虫态的生活史标本，同时可获得该昆虫的寄生天敌。还适用于树干钻蛀昆
虫类及其寄生天敌昆虫的生物学、行为学等的观察研究。"
"10495884","车载式消毒罐","CN200710071452.9","本发明公开了车载式消毒罐，包括专用车辆，该专用车辆包括有相配装的汽车二
类底盘和专用处理厢，该专用车辆上还配装有至少一个消毒罐，消毒罐包括能贮存水介
质的净水箱，净水箱底部一侧管路连接有喷枪，净水箱一侧面固定有消毒机构，消毒机
构出口端与喷枪的进口端相管路密封连接；在专用车辆上加载消毒罐，做到随车辆进行
对落入地面污物的清洗消毒，随车携带，操作便捷；在消毒罐上设置双重的喷枪和减压
出水机构，实现对污物的高压冲洗消毒和对随车人员的清洗，使用方便；配置安全阀，
保证消毒罐使用的安全可靠；配置长距离的喷枪机构，使用者可在大范围内实现操作；
高的喷射压力，作业效率高；利用专用车辆的气源，设计结构紧凑。"
"10508392","一种篱笆","CN02813323.4","一种防止昆虫进入敞开区域的篱笆，其包含基本直立的结构，该结构
具有适于防止飞得较低的昆虫进入所述敞开区域的高度。该篱笆的结构用
杀虫剂浸渍。"
"10508395","害虫驱除装置","CN200610125602.5","本发明提供一种害虫驱除装置，该害虫驱除装置与现有的害虫驱除装
置相比，可降低上下方向的高度。在该害虫驱除装置中，将箱体(1)的
内部由隔板(9)前后隔开，一侧为药剂室(10)，另一侧为电器室(11)，
并设置有将外部空气导入到上述箱体(1)内，再从上述电器室(11)经
过药剂室(10)向外部排出的风扇(12)。"
"10514837","发热体保持板及其制造方法以及烟熏剂填充容器","CN03109187.3","本发明的目的在于，使点火用发热体易于安装在固定于烟熏剂填
充容器内，具有安装烟熏剂的点火用发热体的安装孔和多个喷烟孔的
发热体保持板上的同时，提高该点火用发热体的保持力。在发热体保
持板(8)的安装孔(9)的周边部，设有由多个分割沟(10)大致等间隔地分
离的多个可弹性地扩大孔径的弯曲支持片(11)。生产上述发热体保持板
的工序如下，首先，在由卷材制成的基板上，在周边部以大致相等的
间隔形成具有多个分割沟的所述安装孔，同时形成一部分多个喷烟孔；
接着，使由发热体保持板的外形部以及所述安装孔的周边部弯曲，同
时形成所述刚性增强部；其次，形成其余的所述多个喷烟孔；再次，
由所述基板抽出位于所述外形部的发热体保持板。"
"10514838","一种熏蒸系统","CN200610011454.4","本发明涉及一种熏蒸系统，它包括：多个熏蒸库，每个熏蒸库内部形成
一用于盛放物品的气密空间，该多个熏蒸库可彼此之间连通；一用于向所述熏
蒸库投药的熏蒸剂投药单元，该单元与每个熏蒸库连通；一使熏蒸剂在所述熏
蒸库中均匀分布的熏蒸气路单元，该单元与每个熏蒸库连通，并形成封闭循环
的熏蒸流通路径；一回收及排放废熏蒸剂的回收气路单元，该单元与每个熏蒸
库连通，并形成封闭循环的回收流通路径。本发明的熏蒸系统能够满足大规模
原木熏蒸的要求、控制性能优良、设备运行自动化程度高、有效、安全、环保。"
"10521579","白蚁诱杀防治装置","CN200610028096.8","本发明公开了一种白蚁防治装置，该装置包括带入口外壳、外壳上的顶盖
以及外壳内设置的木条；该装置还包括：带孔内壳体，与所述顶盖相对端设有
开口；该内壳体固定在所述外壳内，与外壳之间具有空隙，用于容置所述木条；
以及饵室，其内带有诱饵/毒饵，该饵室从所述开口插入带孔内壳体内。采用
上述白蚁防治装置，由于内壳体和外壳之间容置木条，而诱饵/毒饵的换取通
过取出和插入内壳体内的饵室来实现，那么不必移动木条就可以换取诱饵/毒
饵，从而大大简化了毒饵的更换步骤。另外也不破坏白蚁的群体活动，以利白
蚁正常取食活动。由于本装置结构简单、使用方便，无须专业技术人员操作，
用户可自行埋敷核查、更换诱饵，进行操作治理。"
"10521580","载体元件和保持元件","CN200510079188.4","本发明公开了一种载体元件，其中连接纤维在各个开口中将前表
面层中的开口周边部分与后表面层中的开口周边部分连接起来。至少
一根连接纤维的至少一部分位于各个假想空间的内部。所述假想空间
是一个由所述两个前表面层以及假想的竖直壁环绕起来的空间。所述
假想的竖直壁从一个层中的开口周边的内侧边缘延伸至另外一个层。
由于这种载体元件使得挥发性组分具有许多机会与气流发生接触，所
以这种载体元件在挥发由其保持的挥发性组分方面性能优越。"
"10521582","粘附捕获用具","CN200310113884.3","本发明提供了一种提高老鼠等小动物的捕获率且不容易产生误动作和动
作不良的粘附捕获用具。在形成两折的基板(12)的上面设置有粘着剂层(13)
的粘附捕获用具1上，在基板(12)的下边(12a)的左侧面部(15)和右侧面
部(16)的部分上设置有弹性体卡合部(10a)和(10b)，在上边(12b)的左
侧面部(15)和右侧面部(16)的部分上设置有弹性体卡合部(10c)和(10d)。
弹性体卡合部(10a)和(10b)通过弹性体(9a)相连，弹性体(9a)从下边
(12a)上的交点X和Y的外侧通过。弹性体卡合部(10c)和(10d)通过弹性
体(9b)相连，弹性体(9b)从上边(12b)上的交点Z和W的外侧通过，调节
施加到所述弹性体上的力的平衡，使得通常上述数个捕获面通过所述合页部形
成平面状，并且当从上方对上述粘着剂层施加力时，上述数个捕获面以上述粘
着剂层为内侧变成两折。"
"10527602","除虫气雾剂","CN200480022753.7","一种除虫气雾剂，其包括含有除虫成分、溶剂和抛射剂的混合物，
和配有促动器的耐压容器。其中，混合物被装入耐压容器中，其中0～
10体积％量的溶剂被包含在该混合物中，并且促动器的喷口直径为
0.7～2mm；另一种除虫气雾剂，包括含有除虫成分、溶剂和抛射剂的
混合物，和配有促动器的耐压容器。其中，混合物被装入耐压容器中，
其中0～10体积％量的溶剂被包含在该混合物中，并且促动器带有喷
口直径为0.4～2mm的长喷管。"
"10539482","蟑螂诱捕器和采用该诱捕器的远程监控系统","CN200580006347.6","本发明提供一种提高捕获率的诱捕器。一种蟑螂诱捕器包括：板；粘在该
板至少一部分上的第一粘鸟胶；具有斜面和竖直部分的斜板，该斜板设置在所
述板上，并与所述第一粘鸟胶的至少一部分邻接；以及粘在所述竖直部分上的
第二粘鸟胶。所述蟑螂诱捕器还包括用于检测经过所述斜板的斜面的蟑螂的传
感器，其中该传感器靠近所述斜板的两端安装；和连接到所述传感器并被配置
成对所述传感器检测到的蟑螂进行计数的控制单元。"
"10544241","一种轻便型手抬式灭螺机","CN200710022449.8","本发明公开了一种轻便型手抬式灭螺机，它的动力部分(1)的输出端与高
压自吸离心泵(3)的转轴为传动连接，高压自吸离心泵(3)的顶部设有四通
分配器(10)，在四通分配器(10)的侧面连接有主出水管(15)，主出水管(15)
的一端与四通分配器(10)连接，主出水管(15)通过四通分配器(10)与高
压自吸离心泵(3)的腔室相通，主出水管(15)的另一端设有远射程喷枪(18)，
顶部设有副出水管(16)，副出水管(16)的一端与四通分配器(10)连接，副
出水管(16)通过四通分配器(10)与高压自吸离心泵(3)的腔室相通，副出
水管(16)的另一端设有近射程喷枪(17)。"
"10555931","用于捕捉飞行昆虫的装置","CN200580008881.0","本发明公开了一种飞行昆虫捕捉装置，其被设计成与包含可燃燃
料的燃料供应源配套使用。捕捉装置包括燃烧装置，其包括：进入口，
其用于接收可燃的燃料；紊流减弱结构，其用于使可燃燃料与空气的
混合物基本上成为层流；催化剂元件，其被布置在紊流减弱结构的下
游；热区域，其具有中空的内部空间，该内部空间位于紊流减弱结构
与催化剂元件的中间，以使得可燃燃料能流入到热区域中，进而在热
区域中连续地燃烧，从而形成包含二氧化碳的排气；以及多个换热翅
片，它们向内延伸到热区域的中空内部空间中，用于传导连续燃烧所
产生的热量。"
